厦门市：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101458/202103/fada82781619468c933f55f4015b3d22.shtml
新疆维吾尔自治区：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101478/202103/6e4a329bc6f142249b3f5b083af5c6da.shtml
陕西省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101474/202103/ff1796ad28124b978040980bbbb3c4d4.shtml
云南省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101472/202103/6a92e8ef2c394cc69253ca68bc659059.shtml
四川省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101470/202103/d34e829b9568439ebac94459282a6935.shtml
重庆市：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101469/202103/09c3d93c534b4d3895f0d1c3c7e7ec98.shtml
广西壮族自治区：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101467/202103/cc3cb6a6c30543ee9d0ced3c798900ef.shtml
深圳市：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101466/202103/036034ab31bb491fa8efa2b79d3b428e.shtml
广东省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101465/202103/8594350c7bb44b288065333cf103e184.shtml
湖南省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101464/202103/8219206b9951427ea4bc3970010e1469.shtml
河南省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101462/202103/9b71e857f1124f6896c3171d7ab40f8a.shtml
青岛市：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101461/202103/1d7c2665eb894e5ea4b0978bdb56abb4.shtml
山东省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101460/202103/353a7d19c257486882e25074f9721029.shtml
江西省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101459/202103/4ac87449d0934e8587e40008d16d7c38.shtml
福建省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101457/202103/d1ab1a1f7c8c46d79ce9975e47de0aa5.shtml
安徽省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101456/202103/7e44cc92ab744f87a27ffbda96d8ecdb.shtml
宁波市：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101455/202103/6b30721ad9a84e8aaa88d5a22532bfd6.shtml
浙江省：关于2020年高新技术企业补充备案的复函,http://www.innocom.gov.cn/gqrdw/c101454/202103/796609b9810d49d5ab85def93ff1caf1.shtml
关于陕西省2021年第三批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101517/202109/913e6a70db6b4768a32f6923865280a9.shtml
关于广东省2021年第四批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101508/202109/ad9dae728f684e9da15928f898c0517b.shtml
关于辽宁省2021年第一批高新技术企业更名的公告,http://www.innocom.gov.cn/gqrdw/c101491/202109/8fd140e044ac4c5cb3472a371517b6fd.shtml
吉林省关于2021年第二批高新技术企业更名的公告,http://www.innocom.gov.cn/gqrdw/c101493/202109/952f84807c0c4b2d811665f38e4334b7.shtml
关于公布河北省2021年第三批更名（含重大变化）高新技术企业的通知,http://www.innocom.gov.cn/gqrdw/c101488/202109/381c6a4113f84e34a35e029153817f60.shtml
关于黑龙江省2021年第三批高新技术企业更名公告,http://www.innocom.gov.cn/gqrdw/c101494/202109/bfe8c11fefcd4bd09de2ed527f54f337.shtml
关于广东省2021年第一批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101508/202108/1ecb415b0dad4fcd9d23d63977b9949c.shtml
关于青岛市2021年第三批更名高新技术企业的公告,http://www.innocom.gov.cn/gqrdw/c101504/202108/b93e428cf02c4eb2895111e2c6833fd9.shtml
关于重庆市2021年第二批高新技术企业更名通过企业的公告,http://www.innocom.gov.cn/gqrdw/c101512/202108/c2ff773d4b6f4ef5b07cc01205cd4c65.shtml
关于公布广西壮族自治区2021年第二批更名高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101510/202108/04666c4b13fc43fb8e56ce6c8fcdca7e.shtml
关于陕西省2021年第二批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101517/202108/c367bade4ddd4fe28ece83dfcbc24892.shtml
关于2021年第二批高新技术企业更名的公告,http://www.innocom.gov.cn/gqrdw/c101489/202108/c97af0fc676d4988ab41d5b092092ace.shtml
关于广东省2021年第三批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101508/202108/fd76f1aa2704422ab39bfe737f206df7.shtml
关于广东省2021年第二批更名高新技术企业名单的公告,http://www.innocom.gov.cn/gqrdw/c101508/202108/a0a16e9918a549068203a68d43432a7e.shtml
关于公布湖北省2021年第一批更名高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101506/202108/e997f58bb66e43aca4cbe80bc3cd3106.shtml
关于四川省2021年第二批高新技术企业更名通过企业的公告,http://www.innocom.gov.cn/gqrdw/c101513/202108/1cf59536943c4466b3b59395ebcc4a6a.shtml
关于甘肃省2021年第四批高新技术企业更名的公告,http://www.innocom.gov.cn/gqrdw/c101518/202108/e33e5722b9a44cf0859f404e7776d71d.shtml
关于同意江苏省2021年第一批高新技术企业更名的公告,http://www.innocom.gov.cn/gqrdw/c101496/202108/f7e1c630270e4a8fba322df4404c1157.shtml
关于取消广西万寿谷投资集团股份有限公司等10家企业高新技术企业资格的通知,http://www.innocom.gov.cn/gqrdw/c101546/202109/8efe3590aa6d44c589dc4541446ca9dc.shtml
关于取消伊春鹿鸣矿业有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101530/202109/99ada972d04a45f895d867f379079762.shtml
关于取消哈尔滨重型机器有限责任公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101530/202109/c880611584c940308380c56fc02be7ec.shtml
关于取消哈尔滨展达智能装备有限公司等7家企业高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101530/202109/bfb8c4bd949141e589dcf1f5b434a2d6.shtml
关于取消河南常青藤信息科技有限公司等23家企业高新技术企业资格的通知,http://www.innocom.gov.cn/gqrdw/c101541/202109/8062c5b1af37426b989af5bd4a279716.shtml
关于取消北京紫藤医创医药信息技术有限公司等30家企业高新技术企业资格的公...,http://www.innocom.gov.cn/gqrdw/c101522/202109/35873a7fc034411189dd90de8e13709c.shtml
关于取消山东奥恒新材料有限公司和淄博加华新材料资源有限公司高新技术企业...,http://www.innocom.gov.cn/gqrdw/c101539/202109/608958c2ab1f470a91b6fef76d2d860f.shtml
关于取消北京满河羽科技发展有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101522/202109/98eeb653ecff42e4b05a6a96a3fa4b15.shtml
关于取消北京慧鸿科技有限公司等3家企业高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101522/202109/c74aaecd603e497890a289c5b55e98d5.shtml
关于取消广州市精网通讯产品有限公司等21家企业高新技术企业资格的通知,http://www.innocom.gov.cn/gqrdw/c101544/202108/bdbd332f4b59488984bc93b4e3df0af6.shtml
关于取消青岛裕盛源橡胶有限公司等21家企业高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101540/202108/f9fcac40ab724de39dba16b08ae3df55.shtml
关于取消执中数据科技（北京）有限责任公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101522/202108/d47b82dc79d948199b9a3b9ec64521ec.shtml
关于取消北京中基富海科技有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101522/202108/87eadddd5e224f3a8159a3e4e069d0ac.shtml
关于取消江苏博虏智能科技有限公司和苏州汇邦环保科技有限公司高新技术企业...,http://www.innocom.gov.cn/gqrdw/c101532/202108/ba8fdabdfdd141e68a3058dd5ccd46cd.shtml
关于取消亳州鼎源科技信息有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101535/202108/cf0bf841479b4390ac8a7695cffed7b3.shtml
关于取消吉林省春城软件有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101529/202108/0596473188d94137ad8ba4181b18b5f4.shtml
关于取消安徽诺中科技股份有限公司高新技术企业资格的公告,http://www.innocom.gov.cn/gqrdw/c101535/202108/9c52443a89d149ea8ad13b9c5ca7ab8d.shtml
关于取消内蒙古中天宏远再制造股份公司等四家高新技术企业资格的通知,http://www.innocom.gov.cn/gqrdw/c101526/202108/c649f5627a464850af489d1594336da4.shtml
关于北京悦康塑料制品有限公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101560/202109/ec572c8567974003b4baf46a23f7109d.shtml
关于北内柴油机（天津）有限公司等两家高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101559/202109/00daf8b4ad9a430c83c83d858ff957fd.shtml
陕西省2021年第二批异地搬迁高新技术企业名单公告,http://www.innocom.gov.cn/gqrdw/c101589/202109/2a348bd11bc047ad86af886f4a0a0bf9.shtml
关于盈佳云创科技（深圳）有限公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101585/202109/0d71a167494d452b93bde8ddbe1f928f.shtml
