关于公示北京市2020年第四批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/202012/666ad0376bbb467e838987175f8008f3.shtml
关于公示北京市2020年第三批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/202012/1e7db79ef0d7461aa3936fac415c04a5.shtml
关于公示北京市2020年第二批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/202010/098d35b4b5734b6bbbc55358622fd80a.shtml
关于公示北京市2020年第一批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/202007/de15e2c92a0b48f296f2d8422c68dffc.shtml
关于公示北京市2019年第四批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201912/bd3b3bfc46c343788d0dadf90875c17c.shtml
关于公示北京市2019年第三批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201912/06dd78f3f0714c50adece92911e77239.shtml
关于公示北京市2019年第二批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201910/4bdfaee0b8ec413cbfcd5008761cc58e.shtml
关于公示北京市2019年第一批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201907/262e48601f5b4cda913caee506c0e01e.shtml
关于公示北京市2018年第四批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201811/7905687b888f4280bcbb84c4adc99bf2.shtml
关于公示北京市2018年第三批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201810/743022da683c49ea891bede257148c1f.shtml
关于公示北京市2018年第二批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201809/75fdfeb8b8544f8882ebfda4bf7d009f.shtml
关于公示北京市2018年第一批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101407/201807/60a362b7b3fb4948a530e82f7e8a5285.shtml
关于公示天津市2020年第二批拟认定高新技术企业名单的通知,http://www.innocom.gov.cn/gqrdw/c101408/202012/9e3aadb87ed943dea4e40f1ae8f8d979.shtml
